,Unnamed: 0,date,event,map,team_1,team_2
3762,3762.0,19/8/22,BLAST Premier Fall Groups 2022,['Ancient'],Ninjas in Pyjamas (9),Astralis (16)
3763,3763.0,19/8/22,BLAST Premier Fall Groups 2022,['Inferno'],Ninjas in Pyjamas (12),Vitality (16)
3764,3764.0,19/8/22,BLAST Premier Fall Groups 2022,['Dust2'],Vitality (16),OG (11)
3765,3765.0,19/8/22,CCT South America Series 1,['Vertigo'],The Union (16),Capivara Strong (8)
3766,3766.0,19/8/22,CCT South America Series 1,['Inferno'],Capivara Strong (6),The Union (16)
3767,3767.0,19/8/22,CCT South America Series 1,['Mirage'],The Union (8),Capivara Strong (16)
3768,3768.0,18/8/22,CCT South America Series 1,['Nuke'],ex-Holkattes (16),MIBR Academy (14)
3769,3769.0,18/8/22,CCT South America Series 1,['Mirage'],ex-Holkattes (10),MIBR Academy (16)
3770,3770.0,18/8/22,CCT South America Series 1,['Inferno'],MIBR Academy (11),ex-Holkattes (16)
3771,3771.0,18/8/22,CCT South America Series 1,['Dust2'],SWS (14),Daotsu (16)
3772,3772.0,18/8/22,CCT South America Series 1,['Nuke'],SWS (16),Daotsu (13)
3773,3773.0,18/8/22,CCT South America Series 1,['Mirage'],Daotsu (16),SWS (12)
3774,3774.0,18/8/22,Elisa Invitational Fall 2022 Contenders,['Inferno'],schadE halt (9),Tricked (16)
3775,3775.0,20/8/22,BLAST Premier Fall Groups 2022,['Mirage'],G2 (14),Natus Vincere (16)
3776,3776.0,20/8/22,CCT South America Series 1,['Inferno'],Meta BR (11),The Union (16)
3777,3777.0,20/8/22,CCT South America Series 1,['Ancient'],The Union (10),Meta BR (16)
3778,3778.0,20/8/22,CCT South America Series 1,['Vertigo'],Meta BR (10),The Union (16)
3779,3779.0,20/8/22,BLAST Premier Fall Groups 2022,['Vertigo'],Liquid (16),Complexity (14)
3780,3780.0,20/8/22,IEM Road to Rio 2022 Asia Open Qualifier 2,['Ancient'],D13 (16),Dobegaem (8)
3781,3781.0,20/8/22,IEM Road to Rio 2022 Asia Open Qualifier 2,['Ancient'],ARAVT (16),Renewal (7)
3782,3782.0,20/8/22,IEM Road to Rio 2022 China Open Qualifier 2,['Inferno'],Wings Up (16),Atlantiss (7)
3783,3783.0,20/8/22,BLAST Premier Fall Groups 2022,['Mirage'],G2 (12),Liquid (16)
3784,3784.0,20/8/22,BLAST Premier Fall Groups 2022,['Overpass'],Natus Vincere (9),Complexity (16)
3785,3785.0,19/8/22,CCT South America Series 1,['Mirage'],Redragon (16),MIBR Academy (10)
3786,3786.0,19/8/22,CCT South America Series 1,['Dust2'],MIBR Academy (13),Redragon (16)
3787,3787.0,19/8/22,CCT South America Series 1,['Overpass'],Boca Juniors (4),Isurus (16)
3788,3788.0,19/8/22,CCT South America Series 1,['Inferno'],Isurus (22),Boca Juniors (20)
3789,3789.0,19/8/22,BLAST Premier Fall Groups 2022,['Mirage'],Astralis (16),OG (9)
3790,3790.0,19/8/22,BLAST Premier Fall Groups 2022,['Overpass'],Ninjas in Pyjamas (16),Astralis (10)
3791,3791.0,19/8/22,EGL Premier Season 3,['Inferno'],timbermen (16),Infinity (11)
3792,3792.0,19/8/22,EGL Premier Season 3,['Mirage'],Infinity (4),timbermen (16)
3793,3793.0,18/8/22,CCT South America Series 1,['Inferno'],WINDINGO (14),Meta BR (16)
3794,3794.0,18/8/22,CCT South America Series 1,['Dust2'],Meta BR (16),WINDINGO (7)
3795,3795.0,18/8/22,Monster Energy BGS Bomb B Women Cup 2022,['Inferno'],MIBR fe (16),B4 fe (10)
3796,3796.0,18/8/22,Monster Energy BGS Bomb B Women Cup 2022,['Dust2'],B4 fe (9),MIBR fe (16)
3797,3797.0,18/8/22,Elisa Invitational Fall 2022 Contenders,['Inferno'],Into the Breach (16),Hotspurs (10)
3798,3798.0,18/8/22,Elisa Invitational Fall 2022 Contenders,['Nuke'],Hotspurs (11),Into the Breach (16)
3799,3799.0,18/8/22,Elisa Invitational Fall 2022 Contenders,['Mirage'],Into the Breach (10),Hotspurs (16)
3800,3800.0,18/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Nuke'],00NATION (16),Fluxo (13)
3801,3801.0,18/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Ancient'],Fluxo (11),00NATION (16)
3802,3802.0,18/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Vertigo'],00NATION (13),Fluxo (16)
3803,3803.0,18/8/22,CCT South America Series 1,['Inferno'],Isurus (13),Rehl (16)
3804,3804.0,18/8/22,CCT South America Series 1,['Nuke'],Rehl (14),Isurus (16)
3805,3805.0,18/8/22,CCT South America Series 1,['Dust2'],Isurus (12),Rehl (16)
3806,3806.0,17/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Ancient'],MIBR (16),Fluxo (13)
3807,3807.0,17/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Dust2'],Fluxo (11),MIBR (16)
3808,3808.0,17/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Vertigo'],MIBR (24),Fluxo (28)
3809,3809.0,17/8/22,CCT South America Series 1,['Inferno'],Redragon (16),homeless (5)
3810,3810.0,17/8/22,CCT South America Series 1,['Overpass'],homeless (12),Redragon (16)
3811,3811.0,17/8/22,CCT South America Series 1,['Inferno'],Stars Horizon (16),Los Grandes Academy (9)
3812,3812.0,17/8/22,CCT South America Series 1,['Overpass'],Los Grandes Academy (7),Stars Horizon (16)
3813,3813.0,17/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Mirage'],MOUZ (16),Aurora (6)
3814,3814.0,17/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Inferno'],MOUZ (14),Sprout (16)
3815,3815.0,17/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Ancient'],Portuguese Family (16),ECSTATIC (9)
3816,3816.0,17/8/22,CCT South America Series 1,['Mirage'],Boca Juniors (14),River Plate (16)
3817,3817.0,17/8/22,CCT South America Series 1,['Dust2'],Boca Juniors (16),River Plate (10)
3818,3818.0,17/8/22,CCT South America Series 1,['Inferno'],River Plate (16),Boca Juniors (9)
3819,3819.0,17/8/22,Elisa Invitational Fall 2022 Contenders,['Ancient'],MASONIC (16),PROSPECTS (12)
3820,3820.0,17/8/22,Elisa Invitational Fall 2022 Contenders,['Inferno'],PROSPECTS (9),MASONIC (16)
3821,3821.0,17/8/22,Elisa Invitational Fall 2022 Contenders,['Overpass'],MASONIC (15),PROSPECTS (19)
3822,3822.0,17/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Ancient'],ODDIK (4),paiN (16)
3823,3823.0,17/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Vertigo'],MIBR (16),The Union (8)
3824,3824.0,17/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Mirage'],ARCTIC (8),Meta BR (16)
3825,3825.0,17/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Inferno'],ODDIK (16),Los Grandes (10)
3826,3826.0,17/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Mirage'],Furious (9),Fluxo (16)
3827,3827.0,18/8/22,Elisa Invitational Fall 2022 Contenders,['Overpass'],schadE halt (16),Tricked (13)
3828,3828.0,18/8/22,Elisa Invitational Fall 2022 Contenders,['Mirage'],Tricked (16),schadE halt (8)
3829,3829.0,18/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Dust2'],MIBR (12),paiN (16)
3830,3830.0,18/8/22,IEM Road to Rio 2022 North America Open Qualifier 1,['Inferno'],Complexity (16),Gaimin Gladiators (9)
3831,3831.0,17/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Overpass'],paiN (16),00NATION (6)
3832,3832.0,17/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Nuke'],00NATION (12),paiN (16)
3833,3833.0,17/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Nuke'],00NATION (16),Meta BR (9)
3834,3834.0,17/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Vertigo'],Sprout (16),Falcons (14)
3835,3835.0,17/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Dust2'],Portuguese Family (8),OG (16)
3836,3836.0,17/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Vertigo'],OG (19),Portuguese Family (16)
3837,3837.0,17/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Overpass'],Falcons (16),Aurora (13)
3838,3838.0,17/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Dust2'],OG (16),BLUEJAYS (9)
3839,3839.0,17/8/22,Elisa Invitational Fall 2022 Contenders,['Mirage'],ECLOT (16),SKADE X (13)
3840,3840.0,17/8/22,Elisa Invitational Fall 2022 Contenders,['Dust2'],SKADE X (12),ECLOT (16)
3841,3841.0,17/8/22,Elisa Invitational Fall 2022 Contenders,['Overpass'],ECLOT (4),SKADE X (16)
3842,3842.0,17/8/22,CCT South America Series 1,['Inferno'],Boca Juniors (9),ex-Holkattes (16)
3843,3843.0,17/8/22,CCT South America Series 1,['Nuke'],ex-Holkattes (16),Boca Juniors (1)
3844,3844.0,17/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Nuke'],Paquetá (5),Fluxo (16)
3845,3845.0,17/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Dust2'],paiN (16),Isurus (5)
3846,3846.0,17/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Mirage'],Arvum (11),Paquetá (16)
3847,3847.0,17/8/22,IEM Road to Rio 2022 North America Open Qualifier 1,['Overpass'],Strife (5),Complexity (16)
3848,3848.0,17/8/22,IEM Road to Rio 2022 North America Open Qualifier 1,['Inferno'],Complexity (16),Strife (5)
3849,3849.0,17/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Ancient'],00NATION (16),Sharks (14)
3850,3850.0,17/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Inferno'],The Union (16),Leviatan SSJ (8)
3851,3851.0,17/8/22,IEM Road to Rio 2022 North America Open Qualifier 1,['Overpass'],Strife (16),Detonate (11)
3852,3852.0,17/8/22,IEM Road to Rio 2022 North America Open Qualifier 1,['Inferno'],Complexity (16),ONET4P (4)
3853,3853.0,16/8/22,CCT South America Series 1,['Mirage'],Rehl (14),Capivara Strong (16)
3854,3854.0,16/8/22,CCT South America Series 1,['Dust2'],Capivara Strong (5),Rehl (16)
3855,3855.0,16/8/22,CCT South America Series 1,['Inferno'],Rehl (11),Capivara Strong (16)
3856,3856.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Vertigo'],BLUEJAYS (11),Aurora (16)
3857,3857.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Mirage'],Aurora (16),BLUEJAYS (7)
3858,3858.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Ancient'],BLUEJAYS (16),Aurora (13)
3859,3859.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Vertigo'],ECSTATIC (9),Sprout (16)
3860,3860.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Dust2'],Sprout (16),ECSTATIC (2)
3861,3861.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Inferno'],777 (12),Portuguese Family (16)
3862,3862.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Overpass'],Sampi (11),ECSTATIC (16)
3863,3863.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Overpass'],Sprout (16),Entropiq (8)
3864,3864.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Mirage'],MOUZ (16),AGO (6)
3865,3865.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Nuke'],Falcons (16),Copenhagen Flames (10)
3866,3866.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Overpass'],Eternal Fire (4),9INE (16)
3867,3867.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Overpass'],BLUEJAYS (16),flowstate (10)
3868,3868.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Nuke'],Aurora (22),Monte (20)
3869,3869.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Overpass'],fnatic (16),Endpoint (14)
3870,3870.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Inferno'],Astralis (16),MASONIC (12)
3871,3871.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Overpass'],Sprout (16),premghouls (9)
3872,3872.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Ancient'],OG (16),Sangal (4)
3873,3873.0,16/8/22,IEM Road to Rio 2022 Middle East Open Qualifier 1,['Mirage'],Triple 6 (22),Aseris (19)
3874,3874.0,16/8/22,IEM Road to Rio 2022 Middle East Open Qualifier 1,['Vertigo'],Aseris (4),Triple 6 (16)
3875,3875.0,17/8/22,IEM Road to Rio 2022 South America Open Qualifier 1,['Dust2'],MIBR (16),B4 (8)
3876,3876.0,17/8/22,IEM Road to Rio 2022 North America Open Qualifier 1,['Ancient'],Brazen (8),Gaimin Gladiators (16)
3877,3877.0,17/8/22,IEM Road to Rio 2022 North America Open Qualifier 1,['Dust2'],Gaimin Gladiators (16),Brazen (8)
3878,3878.0,17/8/22,IEM Road to Rio 2022 North America Open Qualifier 1,['Overpass'],Kari (13),Brazen (16)
3879,3879.0,17/8/22,IEM Road to Rio 2022 North America Open Qualifier 1,['Inferno'],Vendetta (5),Gaimin Gladiators (16)
3880,3880.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Overpass'],OG (8),Falcons (16)
3881,3881.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Mirage'],Falcons (11),OG (16)
3882,3882.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Vertigo'],OG (12),Falcons (16)
3883,3883.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Mirage'],Portuguese Family (4),MOUZ (16)
3884,3884.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Inferno'],MOUZ (16),Portuguese Family (5)
3885,3885.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Overpass'],fnatic (14),Falcons (16)
3886,3886.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Overpass'],Astralis (11),Aurora (16)
3887,3887.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Mirage'],BLUEJAYS (16),9INE (7)
3888,3888.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Overpass'],OG (16),AVANGAR (10)
3889,3889.0,16/8/22,CCT South America Series 1,['Dust2'],WINDINGO (16),Redragon (7)
3890,3890.0,16/8/22,CCT South America Series 1,['Ancient'],Redragon (10),WINDINGO (16)
3891,3891.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Inferno'],777 (19),Ambush (16)
3892,3892.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Mirage'],1WIN (8),AVANGAR (16)
3893,3893.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Overpass'],Sampi (16),En av de lette (4)
3894,3894.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Vertigo'],Websterz (17),ECSTATIC (19)
3895,3895.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Overpass'],Entropiq (16),1PIN (10)
3896,3896.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Mirage'],MOUZ (16),EC Kyiv (7)
3897,3897.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Ancient'],Montecarlo (9),Portuguese Family (16)
3898,3898.0,16/8/22,IEM Road to Rio 2022 Europe Open Qualifier 1,['Inferno'],SAW (1),AGO (16)
3899,3899.0,16/8/22,IEM Road to Rio 2022 Middle East Open Qualifier 1,['Overpass'],InTheClub (7),JiJieHao International (16)
3900,3900.0,16/8/22,CCT South America Series 1,['Overpass'],The Union (16),Isurus (9)
3901,3901.0,16/8/22,CCT South America Series 1,['Inferno'],Isurus (10),The Union (16)
3902,3902.0,16/8/22,IEM Road to Rio 2022 China Open Qualifier 1,['Inferno'],TYLOO (13),Lynn Vision (16)
3903,3903.0,16/8/22,IEM Road to Rio 2022 China Open Qualifier 1,['Dust2'],Lynn Vision (16),TYLOO (4)
3904,3904.0,16/8/22,IEM Road to Rio 2022 China Open Qualifier 1,['Vertigo'],TYLOO (16),Lynn Vision (13)
3905,3905.0,16/8/22,IEM Road to Rio 2022 Asia Open Qualifier 1,['Dust2'],NKT (16),ARAVT (7)
3906,3906.0,16/8/22,IEM Road to Rio 2022 Asia Open Qualifier 1,['Overpass'],ARAVT (5),NKT (16)
3907,3907.0,16/8/22,IEM Road to Rio 2022 Oceania Open Qualifier 1,['Dust2'],ORDER (16),Encore (8)
3908,3908.0,16/8/22,IEM Road to Rio 2022 Oceania Open Qualifier 1,['Vertigo'],Encore (16),ORDER (13)
3909,3909.0,16/8/22,IEM Road to Rio 2022 Oceania Open Qualifier 1,['Nuke'],ORDER (19),Encore (16)
3910,3910.0,16/8/22,IEM Road to Rio 2022 Oceania Open Qualifier 1,['Nuke'],Morbin5 (15),Rooster (19)
3911,3911.0,16/8/22,IEM Road to Rio 2022 Oceania Open Qualifier 1,['Inferno'],Rooster (16),Morbin5 (11)
3912,3912.0,16/8/22,IEM Road to Rio 2022 North America Open Qualifier 1,['Mirage'],Vendetta (16),Legendary (6)
3913,3913.0,16/8/22,IEM Road to Rio 2022 North America Open Qualifier 1,['Inferno'],Gaimin Gladiators (16),Red Wolves (13)
3914,3914.0,16/8/22,IEM Road to Rio 2022 North America Open Qualifier 1,['Nuke'],TeamOne (10),Kari (16)
3915,3915.0,16/8/22,IEM Road to Rio 2022 North America Open Qualifier 1,['Overpass'],Northern Forces (13),ONET4P (16)
3916,3916.0,15/8/22,CCT South America Series 1,['Overpass'],River Plate (12),MIBR Academy (16)
3917,3917.0,15/8/22,CCT South America Series 1,['Ancient'],homeless (10),SWS (16)
3918,3918.0,15/8/22,CCT South America Series 1,['Vertigo'],SWS (10),homeless (16)
3919,3919.0,15/8/22,CCT South America Series 1,['Mirage'],homeless (9),SWS (16)
3920,3920.0,15/8/22,IEM Road to Rio 2022 Middle East Open Qualifier 1,['Dust2'],Aseris (16),EagleEye (5)
3921,3921.0,15/8/22,CCT South America Series 1,['Mirage'],Meta BR (16),Los Grandes Academy (8)
3922,3922.0,15/8/22,CCT South America Series 1,['Nuke'],Los Grandes Academy (6),Meta BR (16)
3923,3923.0,15/8/22,IEM Road to Rio 2022 Asia Open Qualifier 1,['Inferno'],NKT (16),Clutch (1)
3924,3924.0,15/8/22,IEM Road to Rio 2022 Asia Open Qualifier 1,['Ancient'],IHC (16),QUAZAR (14)
3925,3925.0,15/8/22,IEM Road to Rio 2022 China Open Qualifier 1,['Ancient'],Lynn Vision (16),Invictus (8)
3926,3926.0,15/8/22,IEM Road to Rio 2022 China Open Qualifier 1,['Inferno'],Wings Up (16),YK (3)
3927,3927.0,16/8/22,IEM Road to Rio 2022 Middle East Open Qualifier 1,['Dust2'],JiJieHao International (16),InTheClub (3)
3928,3928.0,16/8/22,Elisa Invitational Fall 2022 Contenders,['Nuke'],777 (9),B8 (16)
3929,3929.0,16/8/22,Elisa Invitational Fall 2022 Contenders,['Ancient'],B8 (16),777 (8)
3930,3930.0,16/8/22,IEM Road to Rio 2022 China Open Qualifier 1,['Overpass'],Wings Up (10),Rare Atom (16)
3931,3931.0,16/8/22,IEM Road to Rio 2022 China Open Qualifier 1,['Inferno'],Rare Atom (16),Wings Up (13)
3932,3932.0,16/8/22,IEM Road to Rio 2022 Asia Open Qualifier 1,['Nuke'],D13 (1),IHC (16)
3933,3933.0,16/8/22,IEM Road to Rio 2022 Asia Open Qualifier 1,['Inferno'],IHC (16),D13 (8)
3934,3934.0,16/8/22,Elisa Invitational Fall 2022 Contenders,['Vertigo'],EC Kyiv (16),yodagus (9)
3935,3935.0,16/8/22,Elisa Invitational Fall 2022 Contenders,['Inferno'],yodagus (4),EC Kyiv (16)
3936,3936.0,16/8/22,Elisa Invitational Fall 2022 Contenders,['Mirage'],EC Kyiv (13),yodagus (16)
3937,3937.0,16/8/22,IEM Road to Rio 2022 North America Open Qualifier 1,['Nuke'],BHOP (14),Detonate (16)
3938,3938.0,16/8/22,IEM Road to Rio 2022 North America Open Qualifier 1,['Mirage'],Strife (16),MagicLight (5)
3939,3939.0,16/8/22,IEM Road to Rio 2022 North America Open Qualifier 1,['Dust2'],Limitless (16),Brazen (19)
3940,3940.0,16/8/22,IEM Road to Rio 2022 North America Open Qualifier 1,['Nuke'],Complexity (16),Victorum (3)
3941,3941.0,16/8/22,CCT South America Series 1,['Nuke'],Daotsu (16),Stars Horizon (11)
3942,3942.0,15/8/22,IEM Road to Rio 2022 Middle East Open Qualifier 1,['Inferno'],Ooredoo Thunders (14),InTheClub (16)
3943,3943.0,15/8/22,IEM Road to Rio 2022 Middle East Open Qualifier 1,['Inferno'],NASR (13),Triple 6 (16)
3944,3944.0,15/8/22,IEM Road to Rio 2022 Middle East Open Qualifier 1,['Mirage'],JiJieHao International (16),POGGERZ (6)
3945,3945.0,15/8/22,IEM Road to Rio 2022 Asia Open Qualifier 1,['Inferno'],D13 (16),Flaggers (8)
3946,3946.0,15/8/22,IEM Road to Rio 2022 Asia Open Qualifier 1,['Vertigo'],ARAVT (16),Dobegaem (8)
3947,3947.0,15/8/22,IEM Road to Rio 2022 China Open Qualifier 1,['Inferno'],TYLOO (16),XXG (7)
3948,3948.0,15/8/22,IEM Road to Rio 2022 China Open Qualifier 1,['Inferno'],Rare Atom (16),CatEvil (9)
3949,3949.0,15/8/22,Elisa Invitational Fall 2022 Contenders,['Ancient'],Sashi (12),EYEBALLERS (16)
3950,3950.0,15/8/22,IEM Road to Rio 2022 Oceania Open Qualifier 1,['Inferno'],VERTEX (10),Morbin5 (16)
3951,3951.0,15/8/22,IEM Road to Rio 2022 Oceania Open Qualifier 1,['Overpass'],Antic (10),Encore (16)
3952,3952.0,15/8/22,Elisa Invitational Fall 2022 Contenders,['Mirage'],KOVA (13),JANO (16)
3953,3953.0,15/8/22,Elisa Invitational Fall 2022 Contenders,['Nuke'],JANO (16),KOVA (11)
3954,3954.0,15/8/22,Flow FiReLEAGUE 2022 Brazil Qualifier,['Inferno'],B4 (8),ODDIK (16)
3955,3955.0,15/8/22,Flow FiReLEAGUE 2022 Brazil Qualifier,['Dust2'],ODDIK (16),B4 (13)
3956,3956.0,14/8/22,ESEA Summer 2022 Cash Cup 5 North America,['Inferno'],Electrify Steel (10),Gas Money (16)
3957,3957.0,14/8/22,ESEA Summer 2022 Cash Cup 5 North America,['Mirage'],Gas Money (10),Electrify Steel (16)
3958,3958.0,14/8/22,ESEA Summer 2022 Cash Cup 5 North America,['Overpass'],Electrify Steel (8),Gas Money (16)
3959,3959.0,14/8/22,CBCS Masters Festival 2022 Closed Qualifier,['Dust2'],Daotsu (16),Arvum (13)
3960,3960.0,14/8/22,CBCS Masters Festival 2022 Closed Qualifier,['Overpass'],Arvum (16),Daotsu (5)
3961,3961.0,14/8/22,CBCS Masters Festival 2022 Closed Qualifier,['Nuke'],Daotsu (16),Arvum (13)
3962,3962.0,14/8/22,ESL Impact Summer 2022 Cash Cup 4 Europe,['Overpass'],MostValuablePlayers (11),Clown5 (16)
3963,3963.0,14/8/22,ESL Impact Summer 2022 Cash Cup 4 Europe,['Mirage'],Clown5 (25),MostValuablePlayers (21)
3964,3964.0,14/8/22,WePlay Academy League Season 5,['Inferno'],Spirit Academy (1),fnatic Rising (16)
3965,3965.0,14/8/22,WePlay Academy League Season 5,['Mirage'],fnatic Rising (16),Spirit Academy (14)
3966,3966.0,14/8/22,ESEA Summer 2022 Cash Cup 4 Europe,['Dust2'],1PIN (3),AVANGAR (16)
3967,3967.0,14/8/22,ESEA Summer 2022 Cash Cup 4 Europe,['Overpass'],1PIN (13),AVANGAR (16)
3968,3968.0,14/8/22,ESEA Summer 2022 Cash Cup 4 Europe,['Inferno'],AVANGAR (5),1PIN (16)
3969,3969.0,14/8/22,ESEA Summer 2022 Cash Cup 4 Europe,['Overpass'],INDUSTRY (5),AVANGAR (16)
3970,3970.0,14/8/22,ESEA Summer 2022 Cash Cup 4 Europe,['Ancient'],AVANGAR (16),INDUSTRY (4)
3971,3971.0,14/8/22,5E Arena Asia Cup 2022 - BLAST Premier Qualifier,['Dust2'],IHC (11),TYLOO (16)
3972,3972.0,14/8/22,5E Arena Asia Cup 2022 - BLAST Premier Qualifier,['Inferno'],TYLOO (16),IHC (12)
3973,3973.0,14/8/22,5E Arena Asia Cup 2022 - BLAST Premier Qualifier,['Dust2'],IHC (16),Lynn Vision (11)
3974,3974.0,14/8/22,5E Arena Asia Cup 2022 - BLAST Premier Qualifier,['Nuke'],Lynn Vision (7),IHC (16)
3975,3975.0,15/8/22,Elisa Invitational Fall 2022 Contenders,['Overpass'],EYEBALLERS (16),Sashi (11)
3976,3976.0,15/8/22,IEM Road to Rio 2022 Oceania Open Qualifier 1,['Mirage'],ORDER (16),Nut-E (2)
3977,3977.0,15/8/22,IEM Road to Rio 2022 Oceania Open Qualifier 1,['Inferno'],Rooster (16),DGG (13)
3978,3978.0,15/8/22,ESEA Summer 2022 Cash Cup 5 North America,['Ancient'],Gas Money (13),Gaimin Gladiators (16)
3979,3979.0,15/8/22,ESEA Summer 2022 Cash Cup 5 North America,['Nuke'],Gaimin Gladiators (16),Gas Money (5)
3980,3980.0,14/8/22,ESL Impact Summer 2022 Cash Cup 3 North America,['Ancient'],Sacrifice (17),CLG Red (19)
3981,3981.0,14/8/22,ESL Impact Summer 2022 Cash Cup 3 North America,['Mirage'],CLG Red (16),Sacrifice (7)
3982,3982.0,14/8/22,ESEA Summer 2022 Cash Cup 5 North America,['Inferno'],Unjustified (9),Gaimin Gladiators (16)
3983,3983.0,14/8/22,ESEA Summer 2022 Cash Cup 5 North America,['Vertigo'],Gaimin Gladiators (16),Unjustified (7)
