,Unnamed: 0,team,points,players,date_start
221,221.0,['Earlybirds'],['(5 points)'],"['insane', 'AJaxz', 'doltn', 'xCAPE', 'g0ne']",17/10/2022
222,222.0,['DU Black'],['(4 points)'],"['arcade', 'tactile', 'BeBO', 'N07', 'RiFT']",17/10/2022
223,223.0,['Touch Point'],['(3 points)'],"['gir', 'Livid', 'Drewtheshrew', 'PoseidoNN', 'Beastman']",17/10/2022
224,224.0,['LAG'],['(2 points)'],"['GRAHAM', 'taiwi', 'garret', 'garfield']",17/10/2022
225,225.0,['All Gas No Brakes'],['(1 points)'],"['Stx', 'davd', 'febreeze']",17/10/2022
226,226.0,['EG Gold'],['(0 points)'],"['milk', 'Jesscas', 'garden', 'PiggyKiki', 'empathy']",17/10/2022
227,227.0,['Isurus'],['(39 points)'],"['Noktse', 'reversive', 'meyern', 'deco', 'luchov']",17/10/2022
228,228.0,['WINDINGO'],['(9 points)'],"['DILLION1', 'restikk', 'PREDI', 'FRANAR', 'bichop']",17/10/2022
229,229.0,['MOB'],['(9 points)'],"['NikoM', 'tom1jed', 'nacho', 'atarax1a', 'abizz']",17/10/2022
230,230.0,['Ape Gang'],['(7 points)'],"['christo', 'Yokowow', 'pavv', 'andizin', 'tomaszin']",17/10/2022
231,231.0,['Furious'],['(5 points)'],"['Andrew', 'peqexino', 'KAISER', 'laser', 'ABM']",17/10/2022
232,232.0,['FUSION'],['(5 points)'],"['KUN', 'BK1', '182', 'naz']",17/10/2022
233,233.0,['9z Academy'],['(5 points)'],"['juaniv', 'relentless', 'FURQE', 'ivz', 'HUASOPEEK']",17/10/2022
234,234.0,['River Plate'],['(4 points)'],"['maxxkor', 'guishu', 'aw0kenn', 'gon']",17/10/2022
235,235.0,['FURIA'],['(355 points)'],"['arT', 'yuurih', 'KSCERATO', 'saffee', 'drop']",17/10/2022
236,236.0,['Imperial'],['(161 points)'],"['FalleN', 'fer', 'boltz', 'chelo', 'VINI']",17/10/2022
237,237.0,['paiN'],['(143 points)'],"['PKL', 'hardzao', 'biguzera', 'skullz', 'zevy']",17/10/2022
238,238.0,['00NATION'],['(95 points)'],"['coldzera', 'TACO', 'dumau', 'latto', 'try']",17/10/2022
239,239.0,['MIBR'],['(87 points)'],"['HEN1', 'exit', 'Tuurtle', 'JOTA', 'brnz4n']",17/10/2022
240,240.0,['TeamOne'],['(59 points)'],"['Maluk3', 'iDk', 'trk', 'malbsMd', 'pesadelo']",17/10/2022
241,241.0,['Fluxo'],['(50 points)'],"['felps', 'WOOD7', 'vsm', 'Lucaozy', 'lux']",17/10/2022
242,242.0,['O PLANO'],['(26 points)'],"['kNgV-', 'NEKIZ', 'yel', 'caike', 'piriaz1n']",17/10/2022
243,243.0,['ARCTIC'],['(21 points)'],"['ponter', 'MaLLby', 'ninjaZ', 'short', 'history']",17/10/2022
244,244.0,['Sojoga'],['(18 points)'],"['land1n', 'dzt', 'prt', 'mawth', 'tatazin']",17/10/2022
245,245.0,['Paquetá'],['(14 points)'],"['DeStiNy', 'ALLE', 'xns', 'Gafolo', 'venomzera']",17/10/2022
246,246.0,['ODDIK'],['(10 points)'],"['remix', 'naitte', 'vLa', 'RICIOLI', 'r1see']",17/10/2022
247,247.0,['Daotsu'],['(9 points)'],"['Demonos', 'r4ul', 'detr0ittJ', 'voltera', 'fREQ']",17/10/2022
248,248.0,['Sharks'],['(7 points)'],"['jnt', 'drg', 'n1ssim', 'chay', 'togs']",17/10/2022
249,249.0,['The Union'],['(7 points)'],"['DANVIET', 'roz', 'Lcm', 'gbb']",17/10/2022
250,250.0,['FURIA Academy'],['(7 points)'],"['zmb', 'kauez', 'decenty', 'Bruninho', 'koala']",17/10/2022
251,251.0,['Corinthians'],['(7 points)'],"['zqkS', 'SHOOWTiME', 'delboNi']",17/10/2022
252,252.0,['Meta BR'],['(6 points)'],"['abr', 'CutzMeretz', 'Alisson']",17/10/2022
253,253.0,['MIBR Academy'],['(4 points)'],"['card', 'lub', 'beg0d', 'insani', 'spinnie']",17/10/2022
254,254.0,['Rehl'],['(4 points)'],"['BRNZ1K', 'DebornY', 'kurg4n', 'phx', 'gh']",17/10/2022
255,255.0,['Redragon'],['(4 points)'],"['fp1', 'fbz', 'Timothyo', 'souz4h']",17/10/2022
256,256.0,['Case'],['(3 points)'],"['steel', 'leo_drk', 'RCF', 'yepz', 'honda']",17/10/2022
257,257.0,['Liberty'],['(3 points)'],"['brokeN', 'mtsGOD', 'rdnzao', 'Lich', 'nyezin']",17/10/2022
258,258.0,['B4 Academy'],['(3 points)'],"['ksloks', 'luiz9ra', 'MTGG', 'lcf', 'ritz']",17/10/2022
259,259.0,['Los Grandes Academy'],['(3 points)'],"['mAThx', 'puni', 'suNday', 'perez']",17/10/2022
260,260.0,['Corinthians Academy'],['(3 points)'],"['will1zera', 'bnc', 'tkl', 'fetixe', 'cerolzin']",17/10/2022
261,261.0,['SWS'],['(2 points)'],"['lineko', 'stainzin', 'bsd', 'CSO', 'mxa']",17/10/2022
262,262.0,['B4 fe'],['(2 points)'],"['goddess', 'julih', 'nani', 'poppins', 'yungher']",17/10/2022
263,263.0,['Los Grandes'],['(2 points)'],"['KHTEX', 'shz', 'vinaabEAST']",17/10/2022
264,264.0,['Black Dragons fe'],['(1 points)'],"['cAmyy', 'Le', 'annaEX', 's1non', 'Babs']",17/10/2022
265,265.0,['ex-SKADE'],['(24 points)'],"['dream3r', 'SHiPZ', 'dennyslaw', 'Rainwaker']",17/10/2022
266,266.0,['NeedDOCTOR'],['(12 points)'],"['niki1', 'blocker', 'Patrick', 'Duplicate', 'mkay']",17/10/2022
267,267.0,['Beyond Possible'],['(7 points)'],"['Rock1nG', 'SPELLAN', 'SAIKY', 'rafftu', 'viltrex']",17/10/2022
268,268.0,['ECLOT'],['(31 points)'],"['Valencio', 'K1-FiDa', 'capseN', 'nbqq', 'Dytor']",17/10/2022
269,269.0,['SINNERS'],['(25 points)'],"['Zero', 'ZEDKO', 'beastik', 'SHOCK', 'forsyy']",17/10/2022
270,270.0,['eSuba'],['(20 points)'],"['Pechyn', 'luko', 'Blogg1s', 'Levi', 'M1key']",17/10/2022
271,271.0,['Entropiq Prague'],['(13 points)'],"['AJTT', 'leckr', 'sesL', 'MoriiSko', 'xicoz']",17/10/2022
272,272.0,['Cryptova'],['(9 points)'],"['zyored', 'MAXX', 'kinzo', 'bery', 'PR']",17/10/2022
273,273.0,['Heroic'],['(352 points)'],"['cadiaN', 'stavn', 'TeSeS', 'sjuush', 'jabbi']",17/10/2022
274,274.0,['Astralis'],['(198 points)'],"['Xyp9x', 'gla1ve', 'Farlig', 'blameF', 'MistR']",17/10/2022
275,275.0,['Sprout'],['(91 points)'],"['refrezh', 'slaxz-', 'Zyphon', 'Staehr', 'lauNX']",17/10/2022
276,276.0,['ECSTATIC'],['(32 points)'],"['Queenix', 'maNkz', 'Cabbi', 'brzer', 'kraghen']",17/10/2022
277,277.0,['Tricked'],['(27 points)'],"['kiR', 'kwezz', 'Lucky', 'IceBerg', 'PR1mE']",17/10/2022
278,278.0,['MASONIC'],['(24 points)'],"['notaN', 'Tauson', 'J3nsyy', 'Anlelele', 'Buzz']",17/10/2022
279,279.0,['Copenhagen Flames'],['(18 points)'],"['raalz', 'b0RUP', 'TMB', 'birdfromsky', 'regali']",17/10/2022
280,280.0,['Astralis Talent'],['(17 points)'],"['Kristou', 'Patti', 'Altekz', 'br0', 'jarko']",17/10/2022
281,281.0,['Atlantic'],['(12 points)'],"['NoProblemGuy', 'kroK', 'salazar', 'oJay', 'Zanto']",17/10/2022
282,282.0,['Sashi'],['(12 points)'],"['alexsomfan', 'Ryxxo', 'vester', 'Ming0']",17/10/2022
283,283.0,['CEPTER'],['(12 points)'],"['smF', 'mupzG', 'Basso', 'Twinx', 'Gnøffe']",17/10/2022
284,284.0,['Flames Ascent'],['(7 points)'],"['FeZ', 'buNNy', 'Speedy', 'Hansi', 'Inspire']",17/10/2022
285,285.0,['Brøndby'],['(7 points)'],"['mad0', 'f1skereN', 'foam', 'nut nut', 'Dengzoe']",17/10/2022
286,286.0,['struggletony'],['(4 points)'],"['holzt', 'tmL', 'VigzZ', 'CeyL', 'wAGNR']",17/10/2022
287,287.0,['Flames Shieldmaidens'],['(0 points)'],"['Qiyarah', 'Nayomy', 'josefine', 'ramziiN', 'nayay']",17/10/2022
288,288.0,['HAVU'],['(16 points)'],"['zehN', 'Aerial', 'xseveN', 'doto', 'spargo']",17/10/2022
289,289.0,['ENCE Academy'],['(9 points)'],"['S1rva', 'HENU', 'juissi', 'myltsi', 'podi']",17/10/2022
290,290.0,['JANO'],['(5 points)'],"['allu', 'ZOREE', 'sLowi', 'arvid', 'ottob']",17/10/2022
291,291.0,['KOVA'],['(5 points)'],"['uli', 'ottoNd', 'zks', 'Sm1llee', 'Airax']",17/10/2022
292,292.0,['Conquer'],['(1 points)'],"['eDi', 'Elfern', 'Choco', 'LYNXi', 'Jelo']",17/10/2022
293,293.0,['HEET'],['(79 points)'],"['JACKZ', 'bodyy', 'Djoko', 'Ex3rcice', 'afro']",17/10/2022
294,294.0,['Falcons'],['(51 points)'],"['NBK-', 'hAdji', 'Maka', 'misutaaa', 'Python']",17/10/2022
295,295.0,['LDLC'],['(18 points)'],"['AMANEK', 'Diviiii', 'Snobling', 'Graviti', 'Brooxsy']",17/10/2022
296,296.0,['GenOne'],['(12 points)'],"['SIXER', 'wasiNk', 'jeyN', 'Nono2K', 'NeOo']",17/10/2022
297,297.0,['Ambush'],['(5 points)'],"['devoduvek', 'Gringo', 'SoneSb']",17/10/2022
298,298.0,['Exalty'],['(1 points)'],"['xerus', 'POWELS', 'vARKA']",17/10/2022
299,299.0,['BIG'],['(198 points)'],"['tabseN', 'syrsoN', 'k1to', 'faveN', 'Krimbo']",17/10/2022
300,300.0,['BIG Academy'],['(21 points)'],"['prosus', 's1n', 'skyye', 'Aqua', 'hyped']",17/10/2022
301,301.0,['ALTERNATE aTTaX'],['(14 points)'],"['PerX', 'awzek', 'pdy', 'PANIX', 'FreeZe']",17/10/2022
302,302.0,['SNOGARD Dragons'],['(4 points)'],"['ND', 'glaVed', 'NIKZEj', 'LapeX', 'pr1metapz']",17/10/2022
303,303.0,['ONYX Talents'],['(3 points)'],"['Askan', 'ArroW', 'NoRules', 'MoJo', 'SnacKZ1']",17/10/2022
304,304.0,['cowana'],['(2 points)'],"['Spiidi', 'denis', 'stfN', 'kolor', 'Thomas']",17/10/2022
305,305.0,['SSP'],['(1 points)'],"['farmaG', 'Orbit', 'Sw1ft', 'Spexy', 'Cl34v3rs']",17/10/2022
306,306.0,['Bad News Eagles'],['(105 points)'],"['rigoN', 'SENER1', 'juanflatroo', 'sinnopsyy', 'gxx-']",17/10/2022
307,307.0,['X'],['(8 points)'],"['gejmzilla', 'cerber', 'deb0', 'arbnorz', 'v1w']",17/10/2022
308,308.0,['Illyrians'],['(7 points)'],"['HYPERI1', 'connex', 'ammar', 'Dinsanety', 'fenrir']",17/10/2022
309,309.0,['BLINK'],['(6 points)'],"['gulito', 'vAloN', 'BledarD', 'Caleyy', 'krabeni']",17/10/2022
310,310.0,['SKADE X'],['(9 points)'],"['truth', 'Marcelious', 'Jimbo', 'Grus', 'LaX']",17/10/2022
311,311.0,['777'],['(9 points)'],"['akez', 'H4RR3', 'mikki', 'SLY', 'Trax']",17/10/2022
312,312.0,['Apeks Rebels'],['(2 points)'],"['sense', 'vhw', 'berzerk', 'Brave', 'Tapewaare']",17/10/2022
313,313.0,['Illuminar'],['(27 points)'],"['reatz', 'morelz', 'EXUS', 'TOAO', 'mASKED']",17/10/2022
314,314.0,['HONORIS'],['(21 points)'],"['TaZ', 'reiko', 'Sobol', 'Grashog', 'SaMey']",17/10/2022
315,315.0,['PALOMA'],['(19 points)'],"['iso', 'casey', 'Layner', 'olimp', 'sNx']",17/10/2022
316,316.0,['los kogutos'],['(17 points)'],"['Enzo', 'darchevile', 'kRaSnaL', 'tomiko', 'maaryy']",17/10/2022
317,317.0,['AGO'],['(16 points)'],"['Furlan', 'leman', 'snatchie', 'phr', 'jedqr']",17/10/2022
318,318.0,['PACT'],['(12 points)'],"['lunAtic', 'azizz', 'fr3nd', 'bnox', 'b1elany']",17/10/2022
319,319.0,['9INE'],['(12 points)'],"['SZPERO', 'mynio', 'Goofy', 'KEi', 'Kylar']",17/10/2022
320,320.0,['Anonymo'],['(10 points)'],"['innocent', 'oskarish', 'Vegi', 'Demho']",17/10/2022
321,321.0,['AVEZ'],['(8 points)'],"['next1me', 'xenq', 'bonjorno', 'cej0t', 'moonwalk']",17/10/2022
322,322.0,['UNGENTIUM'],['(6 points)'],"['GruBy', 'Sidney', 'm4tthi', 'Prism']",17/10/2022
323,323.0,['PGE Turow'],['(5 points)'],"['darko', 'baljs', 'gRuChA', 'noise', 'kadziu']",17/10/2022
324,324.0,['ThunderFlash'],['(4 points)'],"['swiz', 'maku', 'pawkoem', 'asran', 'Mride']",17/10/2022
325,325.0,['LODIS'],['(4 points)'],"['freo', 'Qlocuu', 'POLO', 'nestee', 'virtuoso']",17/10/2022
326,326.0,['yologang420'],['(2 points)'],"['jcobbb', 'sEIS', 'Melavi', 'BNK', 'Pelle']",17/10/2022
327,327.0,['SAW'],['(37 points)'],"['MUTiRiS', 'rmn', 'JUST', 'story', 'ewjerkz']",17/10/2022
328,328.0,['FTW'],['(20 points)'],"['stadodo', 'DDias', 'arrozdoce', 'suka', 'Ag1l']",17/10/2022
329,329.0,['Fourteen'],['(4 points)'],"['fox', 'RIZZZ', 'BLOODZ', 'pr', 'shellzi']",17/10/2022
330,330.0,['OneTap'],['(12 points)'],"['GEOHYPE', 'Ciocardau', 'smekk-', 'swiiffter', 'MoDo']",17/10/2022
331,331.0,['Nexus'],['(9 points)'],"['BTN', 'SEMINTE', 'XELLOW', 'ragga']",17/10/2022
332,332.0,['allStars'],['(6 points)'],"['hugilago', 'ADRON', 'RENNE', 'l0rd-dll', 'aNdu']",17/10/2022
333,333.0,['Infinite'],['(5 points)'],"['CHANKY', 'zewts', 'mhN1', 'Ed1m', 'zrkk']",17/10/2022
334,334.0,['Nexus Academy'],['(2 points)'],"['JookerBB', '7kick', 'ReuS', 'fnl']",17/10/2022
335,335.0,['Ninjas in Pyjamas'],['(334 points)'],"['es3tag', 'REZ', 'hampus', 'Aleksib', 'Brollan']",17/10/2022
336,336.0,['EYEBALLERS'],['(16 points)'],"['flusha', 'JW', 'Sapec', 'SHiNE', 'Svedjehed']",17/10/2022
337,337.0,['Young Ninjas'],['(14 points)'],"['ztr', 'eraa', 'nilo', 'adamb', 'maxster']",17/10/2022
338,338.0,['PROSPECTS'],['(13 points)'],"['AlekS', 'FRANSSON', 'spooke', 'hype', 'bobeksde']",17/10/2022
339,339.0,['Lilmix'],['(10 points)'],"['quix', 'robiin', 'Jackinho', 'hns', 'bq']",17/10/2022
340,340.0,['Hotspurs'],['(7 points)'],"['magi', 'flaw', 'MistFire', 'nomiss']",17/10/2022
341,341.0,['Kappa Bar'],['(3 points)'],"['Bååten', 'HugoXD', 'zen', 'dezon', 'pupcake']",17/10/2022
342,342.0,['Into the Breach'],['(23 points)'],"['draken', 'RuStY', 'Adam9130', 'CYPHER', 'dobbo']",17/10/2022
343,343.0,['Temperate'],['(10 points)'],"['eMy', 'mrhui', 'fluFFs', 'ReegaN', 'MMS']",17/10/2022
344,344.0,['ROYALS'],['(8 points)'],"['Swaggy', 'entz', 'Dutchy']",17/10/2022
345,345.0,['SOS'],['(8 points)'],"['Ping', 'arTisT', 'Girafffe', 'rud', 'Gizmy']",17/10/2022
346,346.0,['1PIN'],['(8 points)'],"['shyyne', 'leaf', 'Krs7N', 'dox', 'AZUWU']",17/10/2022
347,347.0,['BLVKHVND'],['(8 points)'],"['Zulu', 'Frazehh', 'Tadpole', 'Extinct', 'JAUSTERE']",17/10/2022
348,348.0,['7AM'],['(5 points)'],"['1Knas', 'LVN', 'Vacancy', 'yz0', 'zyyx']",17/10/2022
349,349.0,['Legates'],['(1 points)'],"['Atrox', 'Rayman', 'DagThePimple', 'Bigun007', 'K6y']",17/10/2022
350,350.0,['Cloud9'],['(538 points)'],"['HObbit', 'interz', 'Ax1Le', 'sh1ro', 'nafany']",17/10/2022
351,351.0,['Outsiders'],['(390 points)'],"['FL1T', 'Qikert', 'Jame', 'n0rb3r7', 'fame']",17/10/2022
352,352.0,['Spirit'],['(305 points)'],"['chopper', 'magixx', 's1ren', 'Patsi', 'w0nderful']",17/10/2022
353,353.0,['1WIN'],['(69 points)'],"['flamie', 'lollipop21k', 'TRAVIS', 'glowiing', 'deko']",17/10/2022
354,354.0,['forZe'],['(56 points)'],"['Jerry', 'zorte', 'shalfey']",17/10/2022
355,355.0,['Entropiq'],['(52 points)'],"['mir', 'NickelBack', 'Krad', 'Forester']",17/10/2022
356,356.0,['K23'],['(39 points)'],"['clax', 'xsepower', 'FinigaN', 'X5G7V', 'Raijin']",17/10/2022
357,357.0,['Aurora'],['(26 points)'],"['Lack1', 'RAiLWAY', 'sugaR', 'KaiR0N-', 'delus1onn']",17/10/2022
358,358.0,['TAG'],['(17 points)'],"['SELLTER', 'Get_Jeka', 'faydett', 'FpSSS', 'Synyx']",17/10/2022
359,359.0,['9 Pandas'],['(13 points)'],"['seized', 'Porya', 'd1Ledez', 'p1ty', 'TruNiQ']",17/10/2022
360,360.0,['HOTU'],['(12 points)'],"['Ruler', 'mizu', 'gokushima', 'swiftsteel', 'casE']",17/10/2022
361,361.0,['Forward'],['(12 points)'],"['Dosia', 'mou', 'ProbLeM', 'JIaYm', 'xiELO']",17/10/2022
362,362.0,['163ON'],['(9 points)'],"['YumsaN', 'FL4MUS', 'sstiNiX', 'sh1ne', 'riskyb0b']",17/10/2022
363,363.0,['LF0'],['(7 points)'],"['SP1NT', 'lesswill', 'HUckLer', 'JACKPOT', 'eightz999']",17/10/2022
364,364.0,['Websterz'],['(5 points)'],"['killmatic', 'dukefissura', 'Re1GN', 'Magnojez']",17/10/2022
365,365.0,['xDDDD'],['(5 points)'],"['PASHANOJ', 'voidex', 'Polt', 'shg', 'ViRESUS']",17/10/2022
366,366.0,['VP.Prodigy'],['(4 points)'],"['latt1kk', 'r3salt', 'cheerful', 'lom1k', 'fen2k']",17/10/2022
367,367.0,['MostValuablePlayers'],['(2 points)'],"['f6tal', 'Allurin', 'Potya', 'aimamama', 'manka']",17/10/2022
368,368.0,['Nigma Galaxy'],['(1 points)'],"['vilga', 'ANa', 'tory', 'twenty3', 'Kat']",17/10/2022
369,369.0,['Natus Vincere'],['(629 points)'],"['s1mple', 'electroNic', 'sdy', 'Perfecto', 'b1t']",17/10/2022
370,370.0,['B8'],['(37 points)'],"['cptkurtka023', 'amster', 'alex666', 'Hkta', 'r1nkle']",17/10/2022
371,371.0,['IKLA'],['(20 points)'],"['SENSEi', 'byr9', 's4ltovsk1yy', 'j3kie', 'Kvem']",17/10/2022
372,372.0,['NAVI Junior'],['(11 points)'],"['Dem0N', 'froz1k', 'UNBR0KEN', 'nipl', 'rendY']",17/10/2022
373,373.0,['Spirit Academy'],['(8 points)'],"['OWNER', 'zont1x', 'donk', 'ArtFr0st', 'baaaaZzz']",17/10/2022
374,374.0,['LeeK'],['(6 points)'],"['AiyvaN', 'kenzor', 'MERL', 'regi57ar', 'yaph']",17/10/2022
375,375.0,['Wings Up'],['(55 points)'],"['gas', 'lan', 'B1NGO', 'Martin', 'ChildKing']",17/10/2022
376,376.0,['Rare Atom'],['(22 points)'],"['advent', 'Kaze', 'JamYoung', 'Mercury', 'Moseyuh']",17/10/2022
377,377.0,['Lynn Vision'],['(13 points)'],"['expro', 'Westmelon', 'z4kr', 'Starry', 'Nelly']",17/10/2022
378,378.0,['TYLOO'],['(5 points)'],"['Summer', 'Freeman', 'SLOWLY', 'DANK1NG', 'aristo']",17/10/2022
379,379.0,['DNA'],['(1 points)'],"['k1', 'KenZ', 'ch1py', '0K1N', 'Project90']",17/10/2022
380,380.0,['IHC'],['(42 points)'],"['kabal', 'sk0R', 'Annihilation', 'bLitz', 'Techno']",17/10/2022
381,381.0,['NKT'],['(7 points)'],"['XigN', 'dobu', 'Kntz', 'erkaSt', 'nin9']",17/10/2022
382,382.0,['ARAVT'],['(5 points)'],"['tamir', 'shinobi', 'controlez', 'fury5k', 'HiHi']",17/10/2022
383,383.0,['TheMongolz'],['(2 points)'],"['Tsogoo', 'ncl', 'PRISM', 'yAmi', 'Senzu']",17/10/2022
384,384.0,['Grayhound'],['(46 points)'],"['Sico', 'Liazz', 'aliStair', 'INS', 'Vexite']",17/10/2022
385,385.0,['VERTEX'],['(20 points)'],"['malta', 'BRACE', 'pz', 'ADDICT', 'Forleks']",17/10/2022
386,386.0,['Encore'],['(11 points)'],"['AZR', 'Gratisfaction', 'sterling', 'hazr', 'SaVage']",17/10/2022
387,387.0,['DGG'],['(9 points)'],"['HUGHMUNGUS', 'apocdud', 'zeph', 'yourwombat', 'gump']",17/10/2022
388,388.0,['Rooster'],['(7 points)'],"['dangeR', 'chelleos', 'asap', 'viridian', 'TjP']",17/10/2022
389,389.0,"[""God's Work""]",['(5 points)'],"['SWANKY', 'nibke', 'slipary', 'Froz', 'rzar']",17/10/2022
390,390.0,['Antic'],['(5 points)'],"['Jinxx', 'SkulL', 'rekonz', 'damyo', 'N1ghtraid']",17/10/2022
391,391.0,['Dynasty'],['(4 points)'],"['Rhyu', 'TRIPLUS', 'AWorks', 'Poccket', 'Coxy']",17/10/2022
392,392.0,['Nut-E'],['(4 points)'],"['mega2f', 'cl0ver', 'Mr Shark', 'supar', 'Velocity']",17/10/2022
393,393.0,['Warriors'],['(4 points)'],"['ObZen', 'Prodigy', 'kyson', 'callum_murray', 'Drox']",17/10/2022
394,394.0,['Frontier'],['(3 points)'],"['shrine', 'Sicarius', 'risen', 'svet']",17/10/2022
395,395.0,['Elemental'],['(1 points)'],"['Reapz', 'isa1ah', 'roryyytrc', 'Word', 'chief']",17/10/2022
396,396.0,['CAMO'],['(1 points)'],"['PeetyG', 'NikkeZ', 'bogeymanh', 'Kobe', 'CyanideJr']",17/10/2022
397,397.0,['Liquid'],['(697 points)'],"['nitr0', 'NAF', 'EliGE', 'oSee', 'YEKINDAR']",17/10/2022
398,398.0,['Nouns'],['(34 points)'],"['JazzPimp', 'cynic', 'Bwills', 'cxzi', 'jeorgesnorts']",17/10/2022
399,399.0,['EG White'],['(29 points)'],"['djay', 'Jonji', 'ben1337', 'PwnAlone', 'viz']",17/10/2022
400,400.0,['EG Black'],['(22 points)'],"['RUSH', 'stanislaw', 'Walco', 'wiz', 'chop']",17/10/2022
401,401.0,['Iron Blood'],['(21 points)'],"['droid', 'shane', 'dare', 'snav', 'intra']",17/10/2022
402,402.0,['Vendetta'],['(17 points)'],"['Momo', 'consti', 'WOOHOO', 'Tender', 'Pluto']",17/10/2022
403,403.0,['Victorum'],['(13 points)'],"['SolGoat', 'AtomiK', 'Slugy', 'Drew', 'Izik']",17/10/2022
404,404.0,['Davenport University'],['(12 points)'],"['swicher', 'CoJoMo', 'Pugg', 'spek', 'corn']",17/10/2022
405,405.0,['X13'],['(11 points)'],"['seziwana', 'Feral', 'Andrew', 'Austin', 'Gonzo']",17/10/2022
406,406.0,['Mythic'],['(10 points)'],"['freakazoid', 'fl0m', 'tweiss', 'Cooper', 'hate']",17/10/2022
407,407.0,['Kari'],['(10 points)'],"['Cryptic', 'freshie', 'JTMythic', 'niise', 'Florence']",17/10/2022
408,408.0,['Magic School Bus'],['(10 points)'],"['Slash', 'VulcaN', 'cypress', 'FAME', 'Swqft']",17/10/2022
409,409.0,['Villainous'],['(10 points)'],"['shutout', 'Alvin', 'omniscient', 'tatm', 'zebra']",17/10/2022
410,410.0,['Take Flyte'],['(8 points)'],"['zander', 'Umar', 'farg', 'Penguin', 'Grizz']",17/10/2022
411,411.0,['Red Wolves'],['(7 points)'],"['Fatality', 'sam', 'K4mr0', 'Shawta', 'Locke']",17/10/2022
412,412.0,['Brazen'],['(7 points)'],"['RZU', 'Danejoris', 'grape', 'Fr3nk1e', 'Pol0']",17/10/2022
413,413.0,['Task Force 141'],['(7 points)'],"['Wolffe', 'LEARSI', 'landmaz', 'jermanji']",17/10/2022
414,414.0,['Unjustified'],['(7 points)'],"['Just2EZ', 'tENSKI', 'micro', 'Cyrix', 'jsfeltner']",17/10/2022
415,415.0,['Limitless'],['(6 points)'],"['stamina', 'Makzwell', 'scar', 'kmrn', 'JBa']",17/10/2022
416,416.0,['Vireo.pro'],['(6 points)'],"['Champ', 'nguyen', 'Grave', 'emokie', 'cbass']",17/10/2022
417,417.0,['Snakes Den'],['(6 points)'],"['ChwE', 'DJF', 'Pr0mise', 'Reason', 'Pat_']",17/10/2022
418,418.0,['REIGN'],['(6 points)'],"['jchancE', 'Gabe', 'Fugi', 'xaler', 'mds']",17/10/2022
419,419.0,['Earlybirds'],['(5 points)'],"['insane', 'AJaxz', 'doltn', 'xCAPE', 'g0ne']",17/10/2022
420,420.0,['DU Black'],['(4 points)'],"['arcade', 'tactile', 'BeBO', 'N07', 'RiFT']",17/10/2022
421,421.0,['Touch Point'],['(3 points)'],"['gir', 'Livid', 'Drewtheshrew', 'PoseidoNN', 'Beastman']",17/10/2022
422,422.0,['LAG'],['(2 points)'],"['GRAHAM', 'taiwi', 'garret', 'garfield']",17/10/2022
423,423.0,['All Gas No Brakes'],['(1 points)'],"['Stx', 'davd', 'febreeze']",17/10/2022
424,424.0,['EG Gold'],['(0 points)'],"['milk', 'Jesscas', 'garden', 'PiggyKiki', 'empathy']",17/10/2022
425,425.0,['Isurus'],['(39 points)'],"['Noktse', 'reversive', 'meyern', 'deco', 'luchov']",17/10/2022
426,426.0,['WINDINGO'],['(9 points)'],"['DILLION1', 'restikk', 'PREDI', 'FRANAR', 'bichop']",17/10/2022
427,427.0,['MOB'],['(9 points)'],"['NikoM', 'tom1jed', 'nacho', 'atarax1a', 'abizz']",17/10/2022
428,428.0,['Ape Gang'],['(7 points)'],"['christo', 'Yokowow', 'pavv', 'andizin', 'tomaszin']",17/10/2022
429,429.0,['Furious'],['(5 points)'],"['Andrew', 'peqexino', 'KAISER', 'laser', 'ABM']",17/10/2022
430,430.0,['FUSION'],['(5 points)'],"['KUN', 'BK1', '182', 'naz']",17/10/2022
431,431.0,['9z Academy'],['(5 points)'],"['juaniv', 'relentless', 'FURQE', 'ivz', 'HUASOPEEK']",17/10/2022
432,432.0,['River Plate'],['(4 points)'],"['maxxkor', 'guishu', 'aw0kenn', 'gon']",17/10/2022
433,433.0,['FURIA'],['(355 points)'],"['arT', 'yuurih', 'KSCERATO', 'saffee', 'drop']",17/10/2022
434,434.0,['Imperial'],['(161 points)'],"['FalleN', 'fer', 'boltz', 'chelo', 'VINI']",17/10/2022
435,435.0,['paiN'],['(143 points)'],"['PKL', 'hardzao', 'biguzera', 'skullz', 'zevy']",17/10/2022
436,436.0,['00NATION'],['(95 points)'],"['coldzera', 'TACO', 'dumau', 'latto', 'try']",17/10/2022
437,437.0,['MIBR'],['(87 points)'],"['HEN1', 'exit', 'Tuurtle', 'JOTA', 'brnz4n']",17/10/2022
438,438.0,['TeamOne'],['(59 points)'],"['Maluk3', 'iDk', 'trk', 'malbsMd', 'pesadelo']",17/10/2022
439,439.0,['Fluxo'],['(50 points)'],"['felps', 'WOOD7', 'vsm', 'Lucaozy', 'lux']",17/10/2022
440,440.0,['O PLANO'],['(26 points)'],"['kNgV-', 'NEKIZ', 'yel', 'caike', 'piriaz1n']",17/10/2022
441,441.0,['ARCTIC'],['(21 points)'],"['ponter', 'MaLLby', 'ninjaZ', 'short', 'history']",17/10/2022
442,442.0,['Sojoga'],['(18 points)'],"['land1n', 'dzt', 'prt', 'mawth', 'tatazin']",17/10/2022
